LotFrontage,LotArea,Utilities,LandSlope,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,HeatingQC,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,HouseAge,TotalSF,TotalPorchSF,TotalBsmtFinSF,HouseRemodeled_1,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HasPool_1,Alley_NA,Alley_Pave,PavedDrive_1,PavedDrive_2,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,LandContour_HLS,LandContour_Low,LandContour_Lvl,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,LotShape_2,LotShape_3,LotShape_4,Functional_3,Functional_4,Functional_5,Functional_6,Functional_7,Functional_8,HasBsmt_1,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HasGarage_1,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Street_Pave,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,MSSubClass,HouseRemodeled,HasPool,HasGarage,HasBsmt
0.05231233656868091,0.3889074289786903,4,3,5,5,-0.9625656906074178,0.0,3,3,3,3,1,3,1,-0.9808130072474662,5,1,0.0,-0.7547649814725095,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,3,-0.5358369345489747,-0.9512264882332893,0,0.21224119637166866,1,-1.02685765142659,-0.41631716425870213,3,3,0.0,0,0,0.0,-1.599111099180035,129500,0.21336307476939018,-0.43143633619995136,-2.9034029282647955,0.873662137836294,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,2,1,0,1,1,0,0,0,20,0,0,1,1
0.7591737079585376,0.5348809404551668,4,3,9,5,1.0240286494753397,1.1080824108067007,5,3,5,3,1,6,1,-0.8834653031902803,5,1,0.0,1.0202705879912215,1.1078101491462133,-0.24106103579929677,2.6055218800349866,-0.7616206719986545,1.3900227611572622,0.0,5,1.8735839051042358,2.1522163560585597,4,0.3004359157974936,3,1.6503069397927341,1.2306081696686189,3,3,0.0,0,0,0.0,0.25089064789037013,345000,-1.1755354119460029,0.8622235466800394,0.013620574383652984,1.0669637210672325,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,1,3,0,0,0,0,1,0,60,1,0,1,1
0.0,0.7304745590898907,4,3,5,6,-1.1079262520768878,0.0,3,3,3,3,1,5,1,-0.8879931033789866,3,1,0.0,-1.0445916022505706,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,0.0,3,-1.1695975135107177,-0.9512264882332893,0,0.20562659241473177,1,-1.02685765142659,-0.5660376491611858,3,3,0.0,0,0,0.0,0.9908913467185322,144000,0.3125701095347754,-0.7580609950989491,0.3712917114120774,0.5185755338577224,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,1,1,1,1,1,0,0,0,20,0,0,1,1
1.0078943117385806,0.27200198537610104,4,3,7,5,1.072482169965163,1.1212720557365694,4,3,4,3,3,1,1,2.0980911210728355,5,1,0.0,0.04477905416087298,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,4,0.46416306545102526,0.6004949339126351,4,0.30264078378313924,2,1.6503069397927341,1.7171997456016908,3,3,0.0,0,0,0.0,0.6208909973044512,279500,-1.1755354119460029,0.46952298041854673,0.09206870042535274,-1.0299382361553384,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,2,1,0,2,0,0,0,0,20,1,0,1,1
0.0,0.32990757988421787,4,3,6,5,-1.2048332930565346,1.0496991282127395,3,3,3,3,1,4,1,-0.10694757082714527,3,1,0.0,-0.3435404006113787,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-1.0624645274102333,0.0,3,-0.5358369345489747,0.6004949339126351,2,0.20121685644344053,2,-1.02685765142659,-0.5660376491611858,3,3,0.0,0,2,0.0,-0.489110050937792,157000,0.37870813271169884,0.03196489113391199,0.4891377875286913,0.5101711171955077,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,2,0,1,0,2,0,0,0,0,20,0,0,1,1
-1.0962511019864616,-1.0194099823524343,4,3,7,8,0.781761047026223,0.0,3,3,3,3,1,1,1,0.5993892586110416,5,1,0.0,-1.1895796166483876,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,0.0,3,-0.5358369345489747,-0.9512264882332893,0,0.2695677639984549,1,0.31172464418307205,0.4820057451562002,3,3,0.0,0,4,0.0,0.25089064789037013,132000,1.370778480365551,-0.9537049751363189,-0.013954854757876568,-1.0299382361553384,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,1,0,2,0,0,45,1,0,1,1
0.0,0.3974226807768507,4,3,6,7,-0.720298088158301,1.0178251125051643,3,3,3,3,1,5,1,-0.3197541796963426,5,1,0.0,-0.8325099330076199,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,0.0,3,-0.5358369345489747,0.6004949339126351,3,0.2232655362998968,3,0.31172464418307205,0.03284429044874903,3,3,0.0,0,0,6.55250788703459,-1.2291107497659541,149000,0.11415604000400495,-0.5190500922619034,-2.9034029282647955,0.18449997153468756,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,1,0,2,0,2,0,0,20,0,0,1,1
0.15476219926339793,0.30221464069045884,4,3,4,5,-0.8656586496277711,0.0,3,3,0,0,0,0,0,-1.28417561989079,3,1,0.0,-0.2690621211648223,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,0.4054651081081645,3,0.0,-0.9512264882332893,0,0.2166509323429599,1,0.31172464418307205,0.20127983596404322,3,3,0.0,0,0,6.2166061010848646,1.3608916961326132,90000,0.08108702841554322,-1.6078519855692883,-2.9034029282647955,-1.0299382361553384,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,2,0,1,0,1,1,0,0,0,90,0,0,1,0
-0.16154222793862832,0.8575888943980045,4,3,5,5,0.927121608495693,0.0,3,3,3,3,1,6,1,-0.22467037573350976,5,1,0.0,-0.6030655012563493,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,0.0,4,0.0,-0.9512264882332893,0,0.298231047811848,1,0.31172464418307205,0.4820057451562002,3,3,0.0,0,0,0.0,-0.11910970152371092,159000,-1.0763283771806176,-0.26048461633110664,-0.2679486749979942,0.3273750547923377,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,0,0,4,0,0,0,0,20,0,0,1,1
0.05231233656868091,-0.5270096994946576,4,3,5,6,-0.9625656906074178,0.0,3,3,3,3,1,2,1,-0.09562807035537946,3,1,0.0,-0.19701322619107625,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,3,0.0,-0.9512264882332893,0,0.1968071204721493,1,-1.02685765142659,-0.8374060280469375,3,3,0.0,0,3,0.0,-0.489110050937792,139000,0.47791516747708407,-0.1089152014542139,-2.9034029282647955,0.029018263283715366,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,1,1,2,0,0,0,1,20,1,0,1,1
1.3884334301283494,0.9444362708429846,4,3,8,5,1.0240286494753397,1.163553697579221,4,3,5,3,3,1,1,1.3374206893701728,5,1,0.0,1.0691323277671934,-0.8199643654586394,-0.24106103579929677,2.6055218800349866,1.2275853765130371,1.3900227611572622,0.0,4,1.2398233261424936,0.6004949339126351,4,0.3004359157974936,2,1.6503069397927341,1.7780236925933248,3,3,0.0,0,0,0.0,1.7308920455466943,325300,-1.1755354119460029,0.8869821287160836,0.4963816025937933,-1.0299382361553384,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0,1,1,0,2,0,0,1,0,60,1,0,1,1
-0.6935287113451973,-0.5614776399504707,4,3,7,7,-1.689368497954768,0.0,3,3,3,3,1,1,1,0.15792874021217482,5,1,0.0,-0.6149847263765523,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,4,0.0,0.6004949339126351,4,0.13507081687407183,1,-1.02685765142659,-0.9029087401917743,3,3,0.0,0,4,0.0,-0.11910970152371092,139400,1.3377094687770892,-0.8681708900354742,0.12619684889042213,-1.0299382361553384,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,0,1,1,1,0,2,0,0,45,1,0,1,1
0.30329064344485046,0.06389872859736524,4,3,8,5,0.8302145675160463,1.104641334732663,4,3,4,3,1,1,1,2.7387748477747804,5,1,0.0,0.4499931237381857,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,0.0,4,0.46416306545102526,0.6004949339126351,4,0.29382131184055676,2,0.31172464418307205,0.2854976087216903,3,3,0.0,0,0,0.0,0.9908913467185322,230000,-1.010190354003694,0.9135868404418865,0.395866044997404,-1.0299382361553384,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,1,1,0,3,0,0,0,0,20,0,0,1,1
-1.629460585865971,-1.8833705932961422,4,3,5,7,-0.4295769652193609,0.0,3,3,4,3,1,6,1,-0.8313956010201575,3,1,0.0,-0.7127270932169302,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,0.0,3,0.0,0.6004949339126351,3,0.2364947442137705,1,0.31172464418307205,0.46329068454338973,3,3,0.0,0,0,0.0,-0.11910970152371092,129900,-0.1834650642921507,-0.40763685332213256,0.13983375646262397,0.7349892629097513,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1,0,0,1,1,1,0,0,1,0,120,0,0,1,1
